order_id,vendor,item,category,price,discount_pct,multiple_sizes_ordered,order_date,delivery_date,returned
ORD-D1CB252B8E,Walmart,Wireless earbuds,electronics,54.64,12.86,0,2024-12-07,2024-12-13,0
ORD-BC4E39ACD5,Etsy,Storage organizer set,home,76.97,13.57,0,2024-06-17,2024-06-20,0
ORD-3B0D1489C1,Kobo,Denim jacket,clothing,37.26,8.53,0,2024-12-20,2024-12-23,0
ORD-CAA4FC79BD,Kobo,Noise cancelling headphones,electronics,115.26,28.44,0,2024-07-11,2024-07-14,0
ORD-BC3482D20E,Amazon,Kitchen blender,home,23.85,12.33,0,2024-10-11,2024-10-13,0
ORD-115AC1B75C,Etsy,Wireless earbuds,electronics,135.37,12.70,0,2024-04-11,2024-04-14,0
ORD-0E2AF85D2C,Etsy,4K streaming stick,electronics,115.55,11.15,0,2024-04-10,2024-04-12,0
ORD-C2B09E23EE,Target,Running shorts,clothing,62.60,24.74,0,2024-06-22,2024-07-04,0
ORD-FD912CB77A,Etsy,Noise cancelling headphones,electronics,50.85,3.02,0,2024-09-26,2024-10-10,0
ORD-F88F28C464,BestBuy,Denim jacket,clothing,39.98,12.24,1,2024-04-07,2024-04-10,0
ORD-8460B70760,Etsy,Storage organizer set,home,66.34,25.19,0,2024-11-21,2024-11-25,0
ORD-E2C8AAFCFE,Walmart,Winter boots,shoes,69.28,14.25,1,2024-05-06,2024-05-08,0
ORD-68665444AB,Zappos,4K streaming stick,electronics,109.94,12.63,0,2024-04-17,2024-04-26,0
ORD-EAEC6DE54D,BestBuy,Running shoes,shoes,56.55,21.81,0,2024-11-26,2024-12-05,0
ORD-6063BDE587,Kobo,Running shoes,shoes,130.71,31.39,0,2024-12-21,2024-12-27,0
ORD-EB5FE32E88,IKEA,Fantasy novel,books,17.12,2.64,0,2024-10-25,2024-11-02,0
ORD-5A5E7C7EB4,Kobo,Smart watch,electronics,107.75,12.77,0,2024-06-05,2024-06-10,0
ORD-63D7DFEF40,IKEA,Storage organizer set,home,96.53,6.84,0,2024-02-13,2024-02-17,0
ORD-55AF20DD16,Amazon,Bluetooth speaker,electronics,84.65,12.42,0,2024-06-21,2024-06-26,0
ORD-D585A74629,Etsy,Cooking guide,books,11.00,8.69,0,2024-04-01,2024-04-06,0
ORD-98DBB703E5,Etsy,Cotton T-shirt,clothing,38.32,10.81,0,2024-10-06,2024-10-14,0
ORD-5A2E7DFD99,BestBuy,Wireless earbuds,electronics,217.31,44.41,0,2024-04-12,2024-04-16,0
ORD-7D521FA21E,Walmart,Storage organizer set,home,56.75,5.78,0,2025-01-01,2025-01-10,0
ORD-7DD2411DDD,IKEA,Sweater,clothing,28.83,14.43,0,2024-07-25,2024-08-07,0
ORD-971A1FAF05,Kobo,Casual hoodie,clothing,30.18,8.72,0,2024-07-22,2024-07-25,0
ORD-BC2967049E,Kobo,Smart watch,electronics,53.17,20.63,0,2024-10-09,2024-10-18,0
ORD-573E48F4E5,Etsy,Denim jacket,clothing,22.20,3.20,0,2024-08-01,2024-08-04,0
ORD-DF8847B19A,Amazon,Chelsea boots,shoes,41.67,39.81,0,2024-06-05,2024-06-18,1
ORD-58C7FB0F95,Etsy,Air purifier,home,70.97,6.77,0,2024-12-17,2024-12-26,0
ORD-F995D5BE5C,IKEA,Chelsea boots,shoes,35.52,22.38,0,2024-01-17,2024-01-29,0
ORD-D6E632C891,Newegg,Vacuum cleaner,home,28.67,12.88,0,2024-07-19,2024-07-21,0
ORD-89BADE38E6,BestBuy,Cooking guide,books,14.74,17.94,0,2024-08-19,2024-08-27,0
ORD-38D7B45C9B,BestBuy,4K streaming stick,electronics,78.01,15.68,0,2024-12-18,2024-12-25,1
ORD-ACF2D28CFE,IKEA,Science textbook,books,28.62,2.12,0,2024-12-03,2024-12-09,0
ORD-FB8B3CBA5B,Zappos,Kitchen blender,home,70.51,16.24,0,2024-07-29,2024-08-03,0
ORD-9BEFDCB6B3,Zappos,Bluetooth speaker,electronics,157.31,6.70,0,2024-02-05,2024-02-10,1
ORD-D18760E723,IKEA,Bluetooth speaker,electronics,159.74,20.60,0,2024-12-06,2024-12-12,0
ORD-134DA5F3A4,Walmart,Winter boots,shoes,30.86,18.87,0,2024-04-13,2024-04-15,0
ORD-3A723E7CA1,Newegg,Casual hoodie,clothing,25.53,6.72,0,2024-10-18,2024-10-29,0
ORD-40A7C5BD3A,Amazon,Leather sneakers,shoes,17.04,9.08,0,2024-08-21,2024-08-26,0
ORD-85DB5572CC,Newegg,Storage organizer set,home,43.96,9.71,0,2024-03-30,2024-04-04,0
ORD-045A688434,Newegg,Sandals,shoes,52.47,17.98,0,2024-12-23,2024-12-30,0
ORD-6E782667F6,Walmart,Denim jacket,clothing,30.12,17.65,0,2024-05-29,2024-06-06,0
ORD-8DBE952A8E,Kobo,Bluetooth speaker,electronics,188.02,7.11,0,2024-10-10,2024-10-13,0
ORD-5D36F22580,Etsy,Sandals,shoes,38.78,1.71,0,2024-09-16,2024-09-18,1
ORD-87295824DC,Newegg,Cooking guide,books,18.53,10.17,0,2024-04-09,2024-04-14,1
ORD-B6A3137B04,Target,Sweater,clothing,42.24,8.92,0,2024-08-24,2024-08-26,0
ORD-2DAF68EA5D,Kobo,Smart watch,electronics,312.15,17.16,0,2024-05-22,2024-06-02,1
ORD-DEE7B8CDA1,Target,Sweater,clothing,17.68,2.47,0,2024-03-27,2024-03-29,0
ORD-8750DF202F,Target,Vacuum cleaner,home,39.81,9.42,0,2024-04-20,2024-04-29,0
ORD-D217465702,Walmart,Sandals,shoes,67.57,28.73,0,2024-09-24,2024-10-02,0
ORD-363ED5D385,Newegg,Sweater,clothing,29.10,11.41,0,2024-01-25,2024-02-03,0
ORD-907AD856DD,Etsy,Smart watch,electronics,171.55,8.04,0,2024-01-09,2024-01-14,0
ORD-FEB7677422,BestBuy,Smart watch,electronics,246.98,12.84,0,2024-02-19,2024-02-29,1
ORD-EB2FFD1CEE,Amazon,Bluetooth speaker,electronics,117.91,6.83,0,2024-06-16,2024-06-20,0
ORD-7862706112,Newegg,Sandals,shoes,55.63,20.51,0,2024-07-01,2024-07-05,1
ORD-98F07C698B,Amazon,Vacuum cleaner,home,37.89,5.67,0,2024-04-22,2024-04-24,0
ORD-54E785F5C7,Etsy,Leather sneakers,shoes,31.73,17.53,0,2024-11-02,2024-11-08,0
ORD-8F6CF8B4A0,Target,Chelsea boots,shoes,47.58,27.56,0,2024-11-19,2024-11-27,0
ORD-05D67ECF2E,Etsy,Smart watch,electronics,63.54,4.34,0,2024-12-18,2024-12-22,0
ORD-4D28EB2603,Amazon,Storage organizer set,home,32.19,9.61,0,2024-08-17,2024-08-22,0
ORD-63D02EB80D,Zappos,4K streaming stick,electronics,161.78,6.77,0,2024-01-07,2024-01-11,0
ORD-2FD7456C81,Walmart,Vacuum cleaner,home,144.17,1.22,0,2024-11-13,2024-11-15,1
ORD-9B995AFA84,IKEA,Science textbook,books,22.42,12.32,0,2024-04-14,2024-04-22,0
ORD-712C553BC6,Kobo,Chelsea boots,shoes,66.88,20.86,0,2024-01-21,2024-01-27,0
ORD-2385EEEF9F,Amazon,Air purifier,home,27.15,11.81,0,2024-06-18,2024-06-23,0
ORD-2734964F82,Walmart,Denim jacket,clothing,70.41,4.57,0,2024-06-13,2024-06-16,0
ORD-0AD129A120,Kobo,Cotton T-shirt,clothing,43.48,8.54,1,2024-03-13,2024-03-25,1
ORD-BC5300D0FD,Zappos,Smart watch,electronics,117.39,31.08,0,2024-02-10,2024-02-15,0
ORD-73499C3EB9,Walmart,Bluetooth speaker,electronics,75.86,3.77,0,2024-05-07,2024-05-11,0
ORD-2F407BB131,IKEA,Bluetooth speaker,electronics,152.10,17.51,0,2024-07-03,2024-07-08,0
ORD-46D5A18CA3,Newegg,Running shoes,shoes,30.85,14.32,0,2024-01-11,2024-01-20,0
ORD-8160E2315E,IKEA,Casual hoodie,clothing,28.75,11.12,0,2024-03-30,2024-04-03,0
ORD-0F9FAFD6C0,IKEA,Business strategy book,books,14.62,6.31,0,2024-09-03,2024-09-05,0
ORD-F968F497BF,Walmart,Science textbook,books,16.75,3.67,0,2024-01-03,2024-01-05,0
ORD-AE7B449693,Kobo,Vacuum cleaner,home,139.45,1.09,0,2024-07-21,2024-08-03,0
ORD-F60005258E,IKEA,Fantasy novel,books,23.80,28.27,0,2024-03-04,2024-03-09,0
ORD-4B76C09239,Newegg,Noise cancelling headphones,electronics,214.50,13.37,0,2024-06-27,2024-07-03,0
ORD-A416B0B813,Newegg,Running shorts,clothing,34.73,4.80,0,2024-01-18,2024-01-30,0
ORD-3371BA5B5D,Target,Sweater,clothing,18.05,5.53,0,2024-03-16,2024-03-20,0
ORD-8DAB3D6B15,Amazon,Wireless earbuds,electronics,90.36,14.98,0,2024-11-25,2024-12-04,0
ORD-FDEC31D7C1,Zappos,Denim jacket,clothing,29.97,4.13,1,2024-08-06,2024-08-10,0
ORD-2EF68E3419,Newegg,Winter boots,shoes,53.03,38.11,0,2024-02-15,2024-02-17,0
ORD-9EFA13D25F,Target,Desk lamp,home,31.94,6.77,0,2024-07-22,2024-07-30,1
ORD-2D21D42FBF,Kobo,Wireless earbuds,electronics,391.98,5.11,0,2024-12-22,2024-12-27,0
ORD-205AACD18D,Target,Science textbook,books,10.68,19.53,0,2024-12-26,2024-12-29,0
ORD-4770B4359A,BestBuy,Sandals,shoes,37.15,12.91,0,2024-04-12,2024-04-14,0
ORD-DCCCCAA1F7,IKEA,Bluetooth speaker,electronics,135.65,14.09,0,2024-11-15,2024-11-17,1
ORD-0AB7A3541F,Newegg,Cotton T-shirt,clothing,38.57,9.65,0,2024-10-26,2024-10-30,0
ORD-BC7EA3C0C7,Amazon,Cotton T-shirt,clothing,44.70,8.33,0,2024-12-06,2024-12-13,0
ORD-499AD6AC4A,Walmart,Casual hoodie,clothing,27.04,16.95,0,2024-09-23,2024-10-07,0
ORD-C77702DCD2,Kobo,Cooking guide,books,17.56,6.86,0,2024-06-21,2024-06-26,0
ORD-9C816A7B3E,Walmart,Desk lamp,home,170.91,8.67,0,2024-07-12,2024-07-19,0
ORD-D00E19EE05,BestBuy,Kitchen blender,home,65.52,6.32,0,2024-12-23,2024-12-28,0
ORD-431EC2518A,Amazon,4K streaming stick,electronics,131.50,5.42,0,2024-09-28,2024-10-02,0
ORD-9352553592,Kobo,Storage organizer set,home,63.24,23.65,0,2024-08-31,2024-09-06,0
ORD-A28EF3BAC9,Etsy,Cotton T-shirt,clothing,45.83,4.36,0,2024-06-15,2024-06-23,0
ORD-A93416747F,Newegg,Fantasy novel,books,26.19,2.08,0,2024-06-27,2024-07-02,0
ORD-D1D8F17007,BestBuy,Business strategy book,books,7.42,3.39,0,2024-04-09,2024-04-18,0
ORD-8830883487,Zappos,Leather sneakers,shoes,41.21,9.19,0,2024-06-03,2024-06-13,0
ORD-C7499D304F,Target,Business strategy book,books,19.93,19.40,0,2024-09-03,2024-09-11,0
ORD-DEDDCA8A5C,Target,Wireless earbuds,electronics,73.80,11.04,0,2025-01-01,2025-01-03,0
ORD-89885AD92F,IKEA,Science textbook,books,13.62,12.79,0,2024-12-06,2024-12-12,0
ORD-60FDA0E5E2,Target,Casual hoodie,clothing,43.72,9.51,0,2024-12-20,2024-12-24,0
ORD-E9D410B883,BestBuy,Chelsea boots,shoes,46.60,31.66,0,2024-07-14,2024-07-22,0
ORD-A03A80DB7A,Walmart,Science textbook,books,17.80,0.42,0,2024-05-28,2024-05-30,0
ORD-852B172CE3,Walmart,Leather sneakers,shoes,74.10,11.29,1,2024-06-09,2024-06-22,0
ORD-CB95CA2BFD,IKEA,Cotton T-shirt,clothing,57.52,6.07,1,2024-07-17,2024-07-31,0
ORD-498A762F38,Target,Storage organizer set,home,80.34,15.00,0,2024-10-29,2024-11-01,0
ORD-4C920A67EE,Kobo,Chelsea boots,shoes,42.16,15.69,0,2024-04-22,2024-04-28,0
ORD-695F3B820E,IKEA,Running shoes,shoes,46.67,5.37,0,2024-12-25,2024-12-27,0
ORD-BEBAFE02A3,BestBuy,Chelsea boots,shoes,64.85,27.16,0,2024-09-01,2024-09-09,0
ORD-6B50305DA7,Newegg,Kitchen blender,home,48.93,8.71,0,2024-06-19,2024-06-22,0
ORD-78366FEEF8,Amazon,Smart watch,electronics,140.42,10.94,0,2024-07-19,2024-07-23,0
ORD-39E040726C,Amazon,4K streaming stick,electronics,122.67,1.90,0,2024-08-04,2024-08-12,0
ORD-BB0C15F357,BestBuy,Fantasy novel,books,21.38,5.46,0,2024-05-24,2024-06-01,0
ORD-05E364E9F0,Newegg,Leather sneakers,shoes,70.26,1.16,0,2024-10-24,2024-11-04,1
ORD-2C4875EC5A,Kobo,Air purifier,home,196.07,4.16,0,2024-08-14,2024-08-22,0
ORD-1DD67DFCF6,Walmart,Smart watch,electronics,26.36,23.58,0,2024-04-10,2024-04-19,0
ORD-B7B364B32B,BestBuy,Running shoes,shoes,33.63,12.42,0,2024-12-13,2024-12-24,0
ORD-2B5FDC491E,Etsy,Running shorts,clothing,24.76,18.39,1,2024-09-20,2024-09-28,0
ORD-659AAAB0C6,Newegg,Smart watch,electronics,362.04,29.66,0,2024-09-07,2024-09-11,1
ORD-4F6EE841DA,BestBuy,Business strategy book,books,20.34,10.89,0,2024-11-28,2024-12-03,0
ORD-A2948E6EA1,Etsy,Paperback thriller,books,13.55,2.21,0,2024-02-12,2024-02-15,0
ORD-F4782238BF,Walmart,Leather sneakers,shoes,24.37,3.84,0,2024-09-02,2024-09-06,0
ORD-DFEB0D923C,Target,Sandals,shoes,61.95,7.67,0,2024-08-10,2024-08-14,1
ORD-E1B51ECA16,BestBuy,Storage organizer set,home,42.47,19.99,0,2024-12-24,2024-12-26,0
ORD-6EAA326F41,Zappos,Sandals,shoes,75.20,44.34,0,2024-11-29,2024-12-02,0
ORD-66C122101F,Target,Casual hoodie,clothing,46.75,2.91,1,2024-08-16,2024-08-26,1
ORD-21D9F824C5,Walmart,Smart watch,electronics,38.43,11.74,0,2024-05-11,2024-05-22,0
ORD-7587FCD525,IKEA,Chelsea boots,shoes,66.85,6.91,1,2024-12-02,2024-12-04,1
ORD-D7376A330F,IKEA,Winter boots,shoes,69.05,6.89,0,2024-12-21,2024-12-25,0
ORD-1B4AA5D691,Zappos,Storage organizer set,home,48.80,16.72,0,2024-02-20,2024-02-28,1
ORD-C6C6E5DA4A,Walmart,Denim jacket,clothing,38.05,22.29,0,2024-03-09,2024-03-16,0
ORD-AD1D45613C,IKEA,Air purifier,home,77.29,17.77,0,2024-08-04,2024-08-06,0
ORD-5111823F39,Target,Business strategy book,books,21.48,3.12,0,2024-05-10,2024-05-18,0
ORD-3A3292EAD4,Zappos,Smart watch,electronics,144.51,28.33,0,2024-11-20,2024-11-28,0
ORD-0E31DD78BE,Target,Sandals,shoes,89.47,24.27,0,2024-08-10,2024-08-15,0
ORD-9568B66A16,BestBuy,Noise cancelling headphones,electronics,140.04,14.35,0,2024-02-26,2024-03-05,0
ORD-86B41B8973,Etsy,Sweater,clothing,34.88,27.47,1,2024-04-25,2024-04-29,1
ORD-5AE4D9F276,Newegg,Wireless earbuds,electronics,92.29,23.72,0,2024-03-04,2024-03-07,0
ORD-4A626F617E,BestBuy,Fantasy novel,books,12.78,7.00,0,2024-10-19,2024-10-30,0
ORD-C2CB412538,BestBuy,Leather sneakers,shoes,56.00,29.88,0,2024-07-18,2024-07-21,0
ORD-8A6E522338,Zappos,Winter boots,shoes,24.10,6.47,0,2024-10-30,2024-11-02,1
ORD-4DA3F0205A,Target,Running shoes,shoes,57.45,10.31,0,2024-05-16,2024-05-18,0
ORD-43EB1C4929,Walmart,Storage organizer set,home,112.66,14.43,0,2024-08-22,2024-08-25,0
ORD-B97F3D5735,Zappos,Cooking guide,books,22.94,5.65,0,2024-08-07,2024-08-13,0
ORD-B35153EE90,IKEA,Wireless earbuds,electronics,85.54,4.50,0,2024-07-27,2024-08-05,0
ORD-2F24AEA6B8,Walmart,Cotton T-shirt,clothing,27.97,21.30,1,2024-05-26,2024-06-02,0
ORD-F61E8A3BCA,Newegg,Casual hoodie,clothing,31.07,15.12,1,2024-09-11,2024-09-17,0
ORD-C4F3A749EA,BestBuy,Sandals,shoes,80.76,40.75,0,2024-01-04,2024-01-13,0
ORD-39B340F3EF,Walmart,Storage organizer set,home,51.86,19.11,0,2024-01-22,2024-01-29,0
ORD-3F48E503AF,Walmart,Running shoes,shoes,36.85,32.55,0,2024-01-27,2024-02-01,0
ORD-B63644FDC3,BestBuy,Desk lamp,home,63.02,25.99,0,2024-05-07,2024-05-17,0
ORD-FC420AF857,IKEA,Sweater,clothing,43.23,28.65,0,2024-01-02,2024-01-11,0
ORD-6DD5D9FC93,IKEA,4K streaming stick,electronics,229.55,3.04,0,2024-01-19,2024-01-31,0
ORD-E351030C8A,Etsy,Cotton T-shirt,clothing,32.15,18.67,0,2024-06-30,2024-07-02,0
ORD-C1BB07639C,Newegg,Noise cancelling headphones,electronics,164.32,36.47,0,2024-04-11,2024-04-13,1
ORD-47B11A1009,Kobo,Cotton T-shirt,clothing,21.97,20.07,0,2024-04-25,2024-05-01,0
ORD-F40B8C58C3,Newegg,Air purifier,home,69.81,8.19,0,2024-05-17,2024-05-19,0
ORD-0FA7011EA8,Target,Science textbook,books,16.37,2.78,0,2024-08-10,2024-08-12,0
ORD-41F5844A4B,BestBuy,Smart watch,electronics,92.15,5.92,0,2024-03-09,2024-03-14,0
ORD-C24B342853,Walmart,Bluetooth speaker,electronics,68.16,19.89,0,2024-05-16,2024-05-19,0
ORD-13E5F6DD0E,Etsy,Bluetooth speaker,electronics,157.69,15.10,0,2024-07-18,2024-07-21,0
ORD-5C74B535B1,Target,Noise cancelling headphones,electronics,174.89,12.93,0,2024-12-16,2024-12-20,0
ORD-468BA470E4,Amazon,Sandals,shoes,43.66,7.16,1,2024-02-12,2024-02-21,0
ORD-A241368FCD,Zappos,Smart watch,electronics,55.39,17.81,0,2024-02-28,2024-03-10,0
ORD-C85A356167,Walmart,Business strategy book,books,18.83,9.32,0,2024-02-22,2024-03-01,0
ORD-4B642EAEC9,Walmart,4K streaming stick,electronics,120.74,20.22,0,2024-03-17,2024-03-20,1
ORD-7B3B4D0D71,Target,Bluetooth speaker,electronics,100.91,19.02,0,2024-01-27,2024-02-01,0
ORD-3480A8489A,Walmart,Noise cancelling headphones,electronics,125.33,6.33,0,2024-02-01,2024-02-07,0
ORD-BFF094A9CA,Etsy,Desk lamp,home,26.50,4.83,0,2024-12-30,2025-01-04,0
ORD-C0EE3EBE53,Target,Cotton T-shirt,clothing,34.65,21.29,0,2024-05-26,2024-06-01,0
ORD-4D829526B0,Newegg,Denim jacket,clothing,64.31,26.24,0,2024-06-20,2024-06-24,1
ORD-44D5453481,Zappos,Denim jacket,clothing,51.55,10.35,0,2024-07-04,2024-07-13,0
ORD-952BAF2D57,Etsy,Running shoes,shoes,59.37,7.08,1,2024-07-15,2024-07-17,1
ORD-5B0C0A13F4,BestBuy,Leather sneakers,shoes,71.58,21.66,0,2024-12-01,2024-12-11,0
ORD-A72D745564,BestBuy,Paperback thriller,books,14.01,0.73,0,2024-11-12,2024-11-17,0
ORD-C379EEDE25,Zappos,Smart watch,electronics,79.55,13.82,0,2024-10-08,2024-10-17,0
ORD-61D1F7593C,Etsy,Chelsea boots,shoes,45.80,20.08,0,2024-08-11,2024-08-13,0
ORD-6F61A5810D,Amazon,Running shoes,shoes,76.18,18.68,0,2024-03-07,2024-03-11,0
ORD-EB6763B872,Walmart,Running shorts,clothing,46.62,11.34,0,2024-09-19,2024-10-02,0
ORD-14D1DE1A01,Newegg,Winter boots,shoes,118.52,3.21,0,2024-05-19,2024-05-22,1
ORD-5B341FFC37,Walmart,Winter boots,shoes,52.78,9.28,0,2024-09-19,2024-09-25,0
ORD-403B6B3DCE,IKEA,Chelsea boots,shoes,38.75,6.54,0,2024-05-17,2024-05-24,0
ORD-79D275389B,Zappos,Denim jacket,clothing,36.86,4.89,0,2024-05-22,2024-06-03,0
ORD-1DFA72CF40,Walmart,Denim jacket,clothing,23.36,23.16,1,2024-06-26,2024-07-04,0
ORD-4A9C612B41,BestBuy,Storage organizer set,home,59.69,6.87,0,2024-03-09,2024-03-14,0
ORD-D99E89C589,Amazon,Kitchen blender,home,62.87,19.50,0,2024-04-22,2024-05-01,0
ORD-497A74EB3F,Amazon,Storage organizer set,home,33.24,15.99,0,2024-10-25,2024-10-27,0
ORD-1FA13ACF15,IKEA,Fantasy novel,books,13.28,0.63,0,2024-08-14,2024-08-17,0
ORD-94FEC92294,Newegg,Running shoes,shoes,46.40,5.66,0,2024-08-10,2024-08-15,0
ORD-CCCF2A839E,Kobo,Denim jacket,clothing,36.06,9.27,0,2024-03-31,2024-04-03,0
ORD-C7867ECE16,IKEA,Wireless earbuds,electronics,157.37,9.12,0,2024-03-31,2024-04-10,0
ORD-F510BF73BE,BestBuy,Bluetooth speaker,electronics,85.02,12.91,0,2024-11-26,2024-12-09,0
ORD-6B53E55025,BestBuy,Running shorts,clothing,54.96,8.51,1,2024-01-07,2024-01-16,0
ORD-0CDD12E113,Target,Denim jacket,clothing,43.30,19.41,0,2024-11-17,2024-11-24,0
ORD-1081EBD64F,BestBuy,Casual hoodie,clothing,81.61,27.66,0,2024-12-28,2024-12-30,1
ORD-2A0C575FB7,Kobo,Running shoes,shoes,63.52,6.17,0,2024-05-04,2024-05-06,0
ORD-A72B6F4A69,BestBuy,Leather sneakers,shoes,77.45,18.67,1,2024-05-31,2024-06-02,0
ORD-9F1FA5CDBD,Target,Paperback thriller,books,17.78,11.53,0,2024-01-13,2024-01-16,0
ORD-EC4C5D6619,IKEA,Air purifier,home,49.28,17.61,0,2024-12-16,2024-12-21,0
ORD-A48BC79831,Kobo,Denim jacket,clothing,30.38,29.27,0,2024-05-24,2024-05-29,0
ORD-5F24F33DEA,Etsy,Cotton T-shirt,clothing,39.16,4.46,0,2024-04-01,2024-04-06,0
ORD-42D6EB52BC,Newegg,Smart watch,electronics,115.71,26.75,0,2024-12-17,2024-12-21,0
ORD-DDB13513CD,IKEA,Running shorts,clothing,42.89,23.62,0,2024-12-30,2025-01-09,0
ORD-AB2D802BBA,Target,Noise cancelling headphones,electronics,141.31,7.66,0,2024-08-16,2024-08-25,0
ORD-CBFB20A579,BestBuy,Casual hoodie,clothing,44.95,20.68,0,2024-03-15,2024-03-17,0
ORD-5B8CCBE894,Newegg,Noise cancelling headphones,electronics,103.90,20.99,0,2024-08-05,2024-08-11,0
ORD-4B4547C5E2,Target,Air purifier,home,108.69,15.16,0,2024-10-08,2024-10-14,0
ORD-E2FAD56F64,Zappos,Running shoes,shoes,85.36,0.46,0,2024-08-03,2024-08-09,0
ORD-B1FCFD1FC7,BestBuy,Smart watch,electronics,69.12,12.48,0,2024-04-14,2024-04-28,0
ORD-643A9A8567,BestBuy,Wireless earbuds,electronics,218.47,11.77,0,2024-07-03,2024-07-14,0
ORD-8E4905CE30,Kobo,Air purifier,home,82.70,11.01,0,2024-10-09,2024-10-22,0
ORD-E4314ED734,Walmart,Smart watch,electronics,54.44,23.10,0,2024-12-22,2024-12-30,1
ORD-F65C8166F2,Etsy,Paperback thriller,books,19.26,5.51,0,2024-12-05,2024-12-12,0
ORD-03F95B9109,Target,Leather sneakers,shoes,66.65,30.00,1,2024-05-05,2024-05-07,0
ORD-34CC9F636C,Target,Science textbook,books,20.29,2.76,0,2024-03-12,2024-03-21,0
ORD-1C07331318,Kobo,Vacuum cleaner,home,58.32,20.65,0,2024-08-15,2024-08-25,0
ORD-7705D499C5,BestBuy,Air purifier,home,56.10,41.77,0,2024-11-05,2024-11-14,0
ORD-7BAACEE1BE,Newegg,Running shorts,clothing,25.62,19.65,0,2024-10-10,2024-10-19,0
ORD-4AEDAB4382,Zappos,Chelsea boots,shoes,60.00,7.38,0,2024-03-21,2024-03-25,0
ORD-9EF86B4EEC,Target,Science textbook,books,15.11,1.30,0,2024-01-29,2024-02-01,0
ORD-1169A7E47F,BestBuy,Sandals,shoes,54.04,34.27,0,2024-07-26,2024-08-05,0
ORD-3C39481F85,Newegg,Air purifier,home,94.37,13.40,0,2024-02-23,2024-02-25,0
ORD-AC1F94AADE,Amazon,Air purifier,home,72.33,3.26,0,2024-10-04,2024-10-06,0
ORD-2ED020A27D,IKEA,Denim jacket,clothing,30.16,8.86,0,2024-01-17,2024-01-21,0
ORD-EC70CF3B25,Amazon,Winter boots,shoes,51.63,15.06,0,2024-01-25,2024-01-29,0
ORD-6A22D1384D,Etsy,Sweater,clothing,37.93,5.30,0,2024-06-10,2024-06-19,0
ORD-530D450FC2,BestBuy,Noise cancelling headphones,electronics,54.42,11.13,0,2024-09-14,2024-09-16,0
ORD-33A1042734,Newegg,Sandals,shoes,43.22,15.13,0,2024-05-28,2024-05-31,0
ORD-15E01885DB,BestBuy,Denim jacket,clothing,37.58,16.38,0,2024-11-30,2024-12-03,0
ORD-5135B29340,Zappos,Winter boots,shoes,140.54,13.13,0,2024-06-23,2024-06-29,1
ORD-740B50F309,Etsy,Storage organizer set,home,62.58,15.37,0,2024-08-08,2024-08-10,0
ORD-8DCBA07EBA,Walmart,Science textbook,books,15.79,17.66,0,2024-11-06,2024-11-08,0
ORD-8E3EC95B82,BestBuy,Paperback thriller,books,23.73,6.02,0,2024-06-07,2024-06-14,0
ORD-DABCB4B1FA,Kobo,Cotton T-shirt,clothing,35.70,15.56,1,2024-05-31,2024-06-03,0
ORD-89E1904452,Etsy,Kitchen blender,home,179.91,28.80,0,2024-08-23,2024-08-27,0
ORD-1AA22894DC,Kobo,Air purifier,home,39.05,12.44,0,2024-10-18,2024-10-24,0
ORD-DCAA3F29DD,Newegg,Vacuum cleaner,home,56.58,10.48,0,2024-12-14,2024-12-17,0
ORD-22E68FB9F4,Etsy,Chelsea boots,shoes,43.30,22.66,0,2024-08-18,2024-08-22,0
ORD-7269657388,Amazon,Denim jacket,clothing,38.21,38.07,0,2024-03-20,2024-03-31,0
ORD-1F163D6B28,Newegg,Wireless earbuds,electronics,105.62,14.47,0,2024-08-24,2024-09-01,0
ORD-4689627FFC,Kobo,Leather sneakers,shoes,40.24,11.11,0,2024-07-22,2024-07-31,0
ORD-64F88AA6BB,BestBuy,Desk lamp,home,44.89,26.09,0,2024-11-05,2024-11-11,0
ORD-E07592314B,BestBuy,Cooking guide,books,26.90,5.01,0,2024-10-06,2024-10-09,0
ORD-A788471E9D,Etsy,4K streaming stick,electronics,168.30,31.60,0,2024-07-13,2024-07-15,0
ORD-4A8AA9ADC6,Walmart,Paperback thriller,books,25.20,5.80,0,2024-01-12,2024-01-25,0
ORD-B23EE5BB17,IKEA,Air purifier,home,64.29,16.17,0,2024-02-05,2024-02-09,0
ORD-941DABD5B4,Newegg,Fantasy novel,books,14.37,8.78,0,2024-05-12,2024-05-15,0
ORD-48E82BF9A1,Etsy,Cooking guide,books,15.34,3.92,0,2024-06-27,2024-07-10,0
ORD-5399824191,Target,Sandals,shoes,40.64,33.72,0,2024-07-18,2024-07-28,0
ORD-3B1A6BEA24,Walmart,Leather sneakers,shoes,76.54,20.52,0,2024-03-15,2024-03-19,0
ORD-ECEA86F604,Amazon,Air purifier,home,100.56,23.04,0,2024-03-16,2024-03-22,0
ORD-75ABDF5FC8,IKEA,Fantasy novel,books,17.02,9.19,0,2024-08-18,2024-08-31,0
ORD-20695DD8E7,BestBuy,Paperback thriller,books,23.10,8.92,0,2024-04-06,2024-04-11,0
ORD-12C3301AF8,Newegg,Smart watch,electronics,87.09,13.23,0,2024-04-07,2024-04-20,1
ORD-1C4B80A0D2,Amazon,Desk lamp,home,98.95,7.65,0,2024-09-14,2024-09-24,0
